"Region";"Type";"Date";"Variable";"Value"
"18 Nordland";"02 Brukte eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";61,3
"18 Nordland";"02 Brukte eneboliger";2003;"Kvadratmeterpris (kr)";8664
"18 Nordland";"02 Brukte eneboliger";2003;"Endring i prosent fra foregående år";6,6
"18 Nordland";"02 Brukte eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";62,8
"18 Nordland";"02 Brukte eneboliger";2004;"Kvadratmeterpris (kr)";10078
"18 Nordland";"02 Brukte eneboliger";2004;"Endring i prosent fra foregående år";16,3
"18 Nordland";"02 Brukte eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";75,2
"18 Nordland";"02 Brukte eneboliger";2005;"Kvadratmeterpris (kr)";10191
"18 Nordland";"02 Brukte eneboliger";2005;"Endring i prosent fra foregående år";1,1
"18 Nordland";"02 Brukte eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";74,2
"18 Nordland";"02 Brukte eneboliger";2006;"Kvadratmeterpris (kr)";11396
"18 Nordland";"02 Brukte eneboliger";2006;"Endring i prosent fra foregående år";11,8
"18 Nordland";"02 Brukte eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";83,7
"18 Nordland";"02 Brukte eneboliger";2007;"Kvadratmeterpris (kr)";13079
"18 Nordland";"02 Brukte eneboliger";2007;"Endring i prosent fra foregående år";14,8
"18 Nordland";"02 Brukte eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";79
"18 Nordland";"02 Brukte eneboliger";2008;"Kvadratmeterpris (kr)";12891
"18 Nordland";"02 Brukte eneboliger";2008;"Endring i prosent fra foregående år";-1,4
"18 Nordland";"02 Brukte eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";71,5
"18 Nordland";"02 Brukte eneboliger";2009;"Kvadratmeterpris (kr)";13328
"18 Nordland";"02 Brukte eneboliger";2009;"Endring i prosent fra foregående år";3,4
"18 Nordland";"02 Brukte eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";64
"18 Nordland";"02 Brukte eneboliger";2010;"Kvadratmeterpris (kr)";14139
"18 Nordland";"02 Brukte eneboliger";2010;"Endring i prosent fra foregående år";5,8
"18 Nordland";"02 Brukte eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";60
"18 Nordland";"02 Brukte eneboliger";2011;"Kvadratmeterpris (kr)";14724
"18 Nordland";"02 Brukte eneboliger";2011;"Endring i prosent fra foregående år";4,1
"18 Nordland";"02 Brukte eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";60,6
"18 Nordland";"02 Brukte eneboliger";2012;"Kvadratmeterpris (kr)";15332
"18 Nordland";"02 Brukte eneboliger";2012;"Endring i prosent fra foregående år";4,1
"18 Nordland";"02 Brukte eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";59,3
"18 Nordland";"02 Brukte eneboliger";2013;"Kvadratmeterpris (kr)";15965
"18 Nordland";"02 Brukte eneboliger";2013;"Endring i prosent fra foregående år";4,1
"18 Nordland";"02 Brukte eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";58,4
"18 Nordland";"02 Brukte eneboliger";2014;"Kvadratmeterpris (kr)";16626
"18 Nordland";"02 Brukte eneboliger";2014;"Endring i prosent fra foregående år";4,1
"18 Nordland";"02 Brukte eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";57,9
"18 Nordland";"02 Brukte eneboliger";2015;"Kvadratmeterpris (kr)";17607
"18 Nordland";"02 Brukte eneboliger";2015;"Endring i prosent fra foregående år";5,9
"18 Nordland";"02 Brukte eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";58,6
"19 Troms - Romsa";"01 Nye eneboliger";1999;"Kvadratmeterpris (kr)";7572
"19 Troms - Romsa";"01 Nye eneboliger";1999;"Endring i prosent fra foregående år";0
"19 Troms - Romsa";"01 Nye eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";127,1
"19 Troms - Romsa";"01 Nye eneboliger";2000;"Kvadratmeterpris (kr)";9202
"19 Troms - Romsa";"01 Nye eneboliger";2000;"Endring i prosent fra foregående år";21,5
"19 Troms - Romsa";"01 Nye eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";133,6
"19 Troms - Romsa";"01 Nye eneboliger";2001;"Kvadratmeterpris (kr)";12895
"19 Troms - Romsa";"01 Nye eneboliger";2001;"Endring i prosent fra foregående år";0
"19 Troms - Romsa";"01 Nye eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";126,2
"19 Troms - Romsa";"01 Nye eneboliger";2002;"Kvadratmeterpris (kr)";12758
"19 Troms - Romsa";"01 Nye eneboliger";2002;"Endring i prosent fra foregående år";-1,1
"19 Troms - Romsa";"01 Nye eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";121,2
"19 Troms - Romsa";"01 Nye eneboliger";2003;"Kvadratmeterpris (kr)";14037
"19 Troms - Romsa";"01 Nye eneboliger";2003;"Endring i prosent fra foregående år";10
"19 Troms - Romsa";"01 Nye eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";118,2
"19 Troms - Romsa";"01 Nye eneboliger";2004;"Kvadratmeterpris (kr)";14469
"19 Troms - Romsa";"01 Nye eneboliger";2004;"Endring i prosent fra foregående år";3,1
"19 Troms - Romsa";"01 Nye eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";103,8
"19 Troms - Romsa";"01 Nye eneboliger";2005;"Kvadratmeterpris (kr)";15881
"19 Troms - Romsa";"01 Nye eneboliger";2005;"Endring i prosent fra foregående år";9,8
"19 Troms - Romsa";"01 Nye eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";108,1
"19 Troms - Romsa";"01 Nye eneboliger";2006;"Kvadratmeterpris (kr)";16378
"19 Troms - Romsa";"01 Nye eneboliger";2006;"Endring i prosent fra foregående år";3,1
"19 Troms - Romsa";"01 Nye eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";102,1
"19 Troms - Romsa";"01 Nye eneboliger";2007;"Kvadratmeterpris (kr)";19000
"19 Troms - Romsa";"01 Nye eneboliger";2007;"Endring i prosent fra foregående år";16
"19 Troms - Romsa";"01 Nye eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";110,3
"19 Troms - Romsa";"01 Nye eneboliger";2008;"Kvadratmeterpris (kr)";19987
"19 Troms - Romsa";"01 Nye eneboliger";2008;"Endring i prosent fra foregående år";5,2
"19 Troms - Romsa";"01 Nye eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";129,3
"19 Troms - Romsa";"01 Nye eneboliger";2009;"Kvadratmeterpris (kr)";20753
"19 Troms - Romsa";"01 Nye eneboliger";2009;"Endring i prosent fra foregående år";3,8
"19 Troms - Romsa";"01 Nye eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";125,9
"19 Troms - Romsa";"01 Nye eneboliger";2010;"Kvadratmeterpris (kr)";20039
"19 Troms - Romsa";"01 Nye eneboliger";2010;"Endring i prosent fra foregående år";-3,4
"19 Troms - Romsa";"01 Nye eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";115,1
"19 Troms - Romsa";"01 Nye eneboliger";2011;"Kvadratmeterpris (kr)";26984
"19 Troms - Romsa";"01 Nye eneboliger";2011;"Endring i prosent fra foregående år";34,7
"19 Troms - Romsa";"01 Nye eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";150,4
"19 Troms - Romsa";"01 Nye eneboliger";2012;"Kvadratmeterpris (kr)";29199
"19 Troms - Romsa";"01 Nye eneboliger";2012;"Endring i prosent fra foregående år";8,2
"19 Troms - Romsa";"01 Nye eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";152
"19 Troms - Romsa";"01 Nye eneboliger";2013;"Kvadratmeterpris (kr)";29414
"19 Troms - Romsa";"01 Nye eneboliger";2013;"Endring i prosent fra foregående år";0,7
"19 Troms - Romsa";"01 Nye eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";147,8
"19 Troms - Romsa";"01 Nye eneboliger";2014;"Kvadratmeterpris (kr)";31347
"19 Troms - Romsa";"01 Nye eneboliger";2014;"Endring i prosent fra foregående år";6,6
"19 Troms - Romsa";"01 Nye eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";139,8
"19 Troms - Romsa";"01 Nye eneboliger";2015;"Kvadratmeterpris (kr)";30469
"19 Troms - Romsa";"01 Nye eneboliger";2015;"Endring i prosent fra foregående år";-2,8
"19 Troms - Romsa";"01 Nye eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";137,8
"19 Troms - Romsa";"02 Brukte eneboliger";1999;"Kvadratmeterpris (kr)";5957
"19 Troms - Romsa";"02 Brukte eneboliger";1999;"Endring i prosent fra foregående år";0
"19 Troms - Romsa";"02 Brukte eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";78,7
"19 Troms - Romsa";"02 Brukte eneboliger";2000;"Kvadratmeterpris (kr)";6889
"19 Troms - Romsa";"02 Brukte eneboliger";2000;"Endring i prosent fra foregående år";15,6
"19 Troms - Romsa";"02 Brukte eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";74,9
"19 Troms - Romsa";"02 Brukte eneboliger";2001;"Kvadratmeterpris (kr)";10216
"19 Troms - Romsa";"02 Brukte eneboliger";2001;"Endring i prosent fra foregående år";0
"19 Troms - Romsa";"02 Brukte eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";79,2
"19 Troms - Romsa";"02 Brukte eneboliger";2002;"Kvadratmeterpris (kr)";10523
"19 Troms - Romsa";"02 Brukte eneboliger";2002;"Endring i prosent fra foregående år";3
"19 Troms - Romsa";"02 Brukte eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";82,5
"19 Troms - Romsa";"02 Brukte eneboliger";2003;"Kvadratmeterpris (kr)";11877
"19 Troms - Romsa";"02 Brukte eneboliger";2003;"Endring i prosent fra foregående år";12,9
"19 Troms - Romsa";"02 Brukte eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";84,6
"19 Troms - Romsa";"02 Brukte eneboliger";2004;"Kvadratmeterpris (kr)";13938
"19 Troms - Romsa";"02 Brukte eneboliger";2004;"Endring i prosent fra foregående år";17,4
"19 Troms - Romsa";"02 Brukte eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";96,3
"19 Troms - Romsa";"02 Brukte eneboliger";2005;"Kvadratmeterpris (kr)";14687
"19 Troms - Romsa";"02 Brukte eneboliger";2005;"Endring i prosent fra foregående år";5,4
"19 Troms - Romsa";"02 Brukte eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";92,5
"19 Troms - Romsa";"02 Brukte eneboliger";2006;"Kvadratmeterpris (kr)";16034
"19 Troms - Romsa";"02 Brukte eneboliger";2006;"Endring i prosent fra foregående år";9,2
"19 Troms - Romsa";"02 Brukte eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";97,9
"19 Troms - Romsa";"02 Brukte eneboliger";2007;"Kvadratmeterpris (kr)";17218
"19 Troms - Romsa";"02 Brukte eneboliger";2007;"Endring i prosent fra foregående år";7,4
"19 Troms - Romsa";"02 Brukte eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";90,6
"19 Troms - Romsa";"02 Brukte eneboliger";2008;"Kvadratmeterpris (kr)";15458
"19 Troms - Romsa";"02 Brukte eneboliger";2008;"Endring i prosent fra foregående år";-10,2
"19 Troms - Romsa";"02 Brukte eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";77,3
"19 Troms - Romsa";"02 Brukte eneboliger";2009;"Kvadratmeterpris (kr)";16489
"19 Troms - Romsa";"02 Brukte eneboliger";2009;"Endring i prosent fra foregående år";6,7
"19 Troms - Romsa";"02 Brukte eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";79,5
"19 Troms - Romsa";"02 Brukte eneboliger";2010;"Kvadratmeterpris (kr)";17404
"19 Troms - Romsa";"02 Brukte eneboliger";2010;"Endring i prosent fra foregående år";5,4
"19 Troms - Romsa";"02 Brukte eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";86,9
"19 Troms - Romsa";"02 Brukte eneboliger";2011;"Kvadratmeterpris (kr)";17937
"19 Troms - Romsa";"02 Brukte eneboliger";2011;"Endring i prosent fra foregående år";3,1
"19 Troms - Romsa";"02 Brukte eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";66,5
"19 Troms - Romsa";"02 Brukte eneboliger";2012;"Kvadratmeterpris (kr)";19216
"19 Troms - Romsa";"02 Brukte eneboliger";2012;"Endring i prosent fra foregående år";7,1
"19 Troms - Romsa";"02 Brukte eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";65,8
"19 Troms - Romsa";"02 Brukte eneboliger";2013;"Kvadratmeterpris (kr)";19896
"19 Troms - Romsa";"02 Brukte eneboliger";2013;"Endring i prosent fra foregående år";3,5
"19 Troms - Romsa";"02 Brukte eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";67,6
"19 Troms - Romsa";"02 Brukte eneboliger";2014;"Kvadratmeterpris (kr)";22427
"19 Troms - Romsa";"02 Brukte eneboliger";2014;"Endring i prosent fra foregående år";12,7
"19 Troms - Romsa";"02 Brukte eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";71,5
"19 Troms - Romsa";"02 Brukte eneboliger";2015;"Kvadratmeterpris (kr)";22108
"19 Troms - Romsa";"02 Brukte eneboliger";2015;"Endring i prosent fra foregående år";-1,4
"19 Troms - Romsa";"02 Brukte eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";72,6
"20 Finnmark - Finnmárku";"01 Nye eneboliger";1999;"Kvadratmeterpris (kr)";7519
"20 Finnmark - Finnmárku";"01 Nye eneboliger";1999;"Endring i prosent fra foregående år";0
"20 Finnmark - Finnmárku";"01 Nye eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";160,5
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2000;"Kvadratmeterpris (kr)";8191
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2000;"Endring i prosent fra foregående år";8,9
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";166,1
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2001;"Kvadratmeterpris (kr)";11388
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2001;"Endring i prosent fra foregående år";0
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";145,4
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2002;"Kvadratmeterpris (kr)";11481
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2002;"Endring i prosent fra foregående år";0,8
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";136,5
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2003;"Kvadratmeterpris (kr)";12284
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2003;"Endring i prosent fra foregående år";7
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";147,9
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2004;"Kvadratmeterpris (kr)";13073
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2004;"Endring i prosent fra foregående år";6,4
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";132
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2005;"Kvadratmeterpris (kr)";14403
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2005;"Endring i prosent fra foregående år";10,2
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";120,9
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2006;"Kvadratmeterpris (kr)";
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2006;"Endring i prosent fra foregående år";
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2007;"Kvadratmeterpris (kr)";16432
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2007;"Endring i prosent fra foregående år";
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";108,9
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2008;"Kvadratmeterpris (kr)";18099
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2008;"Endring i prosent fra foregående år";10,1
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";118
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2009;"Kvadratmeterpris (kr)";18593
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2009;"Endring i prosent fra foregående år";2,7
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";129
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2010;"Kvadratmeterpris (kr)";21432
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2010;"Endring i prosent fra foregående år";15,3
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";141,1
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2011;"Kvadratmeterpris (kr)";21718
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2011;"Endring i prosent fra foregående år";1,3
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";132,9
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2012;"Kvadratmeterpris (kr)";21425
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2012;"Endring i prosent fra foregående år";-1,3
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";126,2
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2013;"Kvadratmeterpris (kr)";23265
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2013;"Endring i prosent fra foregående år";8,6
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";136
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2014;"Kvadratmeterpris (kr)";24406
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2014;"Endring i prosent fra foregående år";4,9
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";140,3
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2015;"Kvadratmeterpris (kr)";26326
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2015;"Endring i prosent fra foregående år";7,9
"20 Finnmark - Finnmárku";"01 Nye eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";149,2
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";1999;"Kvadratmeterpris (kr)";4686
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";1999;"Endring i prosent fra foregående år";0
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";62,3
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2000;"Kvadratmeterpris (kr)";4930
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2000;"Endring i prosent fra foregående år";5,2
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";60,2
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2001;"Kvadratmeterpris (kr)";7833
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2001;"Endring i prosent fra foregående år";0
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";68,8
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2002;"Kvadratmeterpris (kr)";8408
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2002;"Endring i prosent fra foregående år";7,3
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";73,2
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2003;"Kvadratmeterpris (kr)";8307
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2003;"Endring i prosent fra foregående år";-1,2
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";67,6
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2004;"Kvadratmeterpris (kr)";9904
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2004;"Endring i prosent fra foregående år";19,2
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";75,8
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2005;"Kvadratmeterpris (kr)";11918
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2005;"Endring i prosent fra foregående år";20,3
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";82,7
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2006;"Kvadratmeterpris (kr)";14497
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2006;"Endring i prosent fra foregående år";21,6
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2007;"Kvadratmeterpris (kr)";15084
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2007;"Endring i prosent fra foregående år";4
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";91,8
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2008;"Kvadratmeterpris (kr)";15333
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2008;"Endring i prosent fra foregående år";1,7
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";84,7
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2009;"Kvadratmeterpris (kr)";14418
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2009;"Endring i prosent fra foregående år";-6
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";77,5
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2010;"Kvadratmeterpris (kr)";15191
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2010;"Endring i prosent fra foregående år";5,4
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";70,9
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2011;"Kvadratmeterpris (kr)";16341
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2011;"Endring i prosent fra foregående år";7,6
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";75,2
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2012;"Kvadratmeterpris (kr)";16976
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2012;"Endring i prosent fra foregående år";3,9
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";79,2
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2013;"Kvadratmeterpris (kr)";17109
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2013;"Endring i prosent fra foregående år";0,8
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";73,5
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2014;"Kvadratmeterpris (kr)";17398
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2014;"Endring i prosent fra foregående år";1,7
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";71,3
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2015;"Kvadratmeterpris (kr)";17643
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2015;"Endring i prosent fra foregående år";1,4
"20 Finnmark - Finnmárku";"02 Brukte eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";67
